Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
079970,KOSDAQ,투비소프트,소프트웨어 개발 및 공급업,"MiPlatform, X Platform",2010-06-01,12월,"이경찬, 장선수 각자대표",http://www.tobesoft.com,서울특별시
199800,KOSDAQ,툴젠,자연과학 및 공학 연구개발업,유전자교정 플랫폼 관련 제품,2021-12-10,12월,"김영호, 이병화",http://toolgen.com,서울특별시
105550,KOSDAQ,트루윈,전자부품 제조업,"자동차용 센서(APS, TPS, IAPS, SLS)",2014-07-11,12월,남용현,http://www.truwin.co.kr,대전광역시
1055521A,KOSDAQ,트루윈 11WR,,,,,,,
290090,KOSDAQ,트윔,소프트웨어 개발 및 공급업,AI 기반 스마트팩토리 검사 소프트웨어 및 설비,2021-11-17,12월,"정한섭,정해주(각자 대표이사)",http://www.twim21.com,경기도
026150,KOSDAQ,특수건설,토목 건설업,보링,1997-08-06,12월,"김중헌, 김도헌 (각자 대표이사)",http://www.tuksu.co.kr,서울특별시
322180,KOSDAQ,티라유텍,소프트웨어 개발 및 공급업,스마트팩토리 솔루션,2019-10-31,12월,김정하,http://thirautech.com,서울특별시
117730,KOSDAQ,티로보틱스,특수 목적용 기계 제조업,"중대형 시스템, 중대형 로봇",2018-11-29,12월,안승욱,http://www.t-robotics.net/,경기도
033830,KOSDAQ,티비씨,텔레비전 방송업,"텔레비젼 방송,문화서비스,광고/출판,음반 제작,도매",2010-11-29,12월,송경석,http://www.tbc.co.kr,대구광역시
057680,KOSDAQ,티사이언티픽,소프트웨어 개발 및 공급업,모바일쿠폰,2002-06-18,12월,김상우,http://www.tscientific.co.kr,서울특별시
064760,KOSDAQ,티씨케이,기타 비금속 광물제품 제조업,반도체 제조공정용 고순도 흑연제품,2003-08-18,12월,"신 히데오, 김영희 (각자대표)",http://www.tck.co.kr,경기도
246710,KOSDAQ,티앤알바이오팹,기초 의약물질 및 생물학적 제제 제조업,"생분해성 의료기기, 3D 바이오프린팅 시스템, 바이오잉크, 3D 오가노이드, 3D 세포치료제",2018-11-28,12월,윤원수,http://www.tnrbiofab.com,경기도
340570,KOSDAQ,티앤엘,의료용품 및 기타 의약 관련제품 제조업,"창상치료재, 정형외과용 고정재",2020-11-20,12월,최윤소,http://www.tnl.co.kr/,경기도
043220,KOSDAQ,티에스넥스젠,특수 목적용 기계 제조업,"발전설비 Damper, 전력설비 Busway",2001-07-03,12월,"이형승, 조용준(공동대표이사)",http://www.hlbpower.com,서울특별시
277880,KOSDAQ,티에스아이,특수 목적용 기계 제조업,"2차전지 장비(믹싱시스템, 믹싱제작품, 믹싱 공사, 코터건조시스템)",2020-07-22,12월,표인식,http://taesungind.co.kr/,경기도
131290,KOSDAQ,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","Probe Card, Test Interface Board, LED Test Equipment",2011-01-05,12월,"김철호, 오창수",http://www.tse21.com,충청남도
019180,KOSPI,티에이치엔,기타 전기장비 제조업,"자동차부품(전기배선장치류) 제조,도매",1996-07-31,12월,"이광연, 채승훈",http://www.th-net.co.kr,대구광역시
356860,KOSDAQ,티엘비,전자부품 제조업,SSD Module / DRAM Module PCB,2020-12-14,12월,백성현,http://www.tlbpcb.com,경기도
062860,KOSDAQ,티엘아이,반도체 제조업,LCDTV및모니터용TimingController,2006-07-25,12월,홍세경,http://www.tli.co.kr,경기도
413300,KONEX,티엘엔지니어링,"건축기술, 엔지니어링 및 관련 기술 서비스업",클린룸 설계 및 시공,2022-09-27,12월,서충옥,http://tleng.kr,경기도
363280,KOSPI,티와이홀딩스,기타 금융업,지주사업,2020-09-22,12월,유종연,http://www.ty-holdings.co.kr,서울특별시
36328K,KOSPI,티와이홀딩스우,,,,,,,
321550,KOSDAQ,티움바이오,자연과학 및 공학 연구개발업,"특발성폐섬유증 치료제, 면역항암제, 자궁내막증치료제, 혈우병치료제",2019-11-22,12월,김훈택,http://www.tiumbio.com,경기도
091810,KOSPI,티웨이항공,항공 여객 운송업,저가 항공운송,2018-08-01,12월,정홍근,http://www.twayair.com,서울특별시
004870,KOSPI,티웨이홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,콘크리트파일,완구 제조/미니어쳐테마파크 운영",1977-06-30,12월,황정현,http://www.twayholdings.com,서울특별시
0048721A,KOSPI,티웨이홀딩스 24WR,,,,,,,
104480,KOSDAQ,티케이케미칼,화학섬유 제조업,"수지, 폴리에스터, 스판덱스",2011-04-26,12월,이태우,http://www.tkchemi.co.kr,대구광역시
081150,KOSDAQ,티플랙스,기타 금속 가공제품 제조업,"스텐레스봉,판(열간제품) 제조,도매",2009-04-23,12월,김영국,http://www.tplex.co.kr,경기도
130740,KOSDAQ,티피씨글로벌,자동차 신품 부품 제조업,"정밀인발강관, 정밀강관, Water pipe, Filler Neck 등",2011-02-08,12월,이정훈,,경상북도
217880,KONEX,틸론,소프트웨어 개발 및 공급업,"가상화 솔루션(D,A,V,E,I,T Solution) 및 ecloud.com",2015-05-28,12월,최백준,http://www.tilon.com,서울특별시
084730,KOSDAQ,팅크웨어,통신 및 방송 장비 제조업,"내비게이션,블랙박스,태블릿 및 위치정보서비스",2006-05-19,12월,이흥복,http://www.thinkware.co.kr,경기도
046210,KOSDAQ,파나진,의료용품 및 기타 의약 관련제품 제조업,의료용품및 기타 의약관련 제품 제조업,2000-08-16,12월,김성기,http://www.panagene.com,대전광역시
058530,KOSDAQ,파나케이아,특수 목적용 기계 제조업,"PCB생산 장비 제조(로더, 언로더, 레이업시스템 등)",2002-02-05,12월,정인철,http://panaceainc.co.kr,경기도
034230,KOSDAQ,파라다이스,유원지 및 기타 오락관련 서비스업,카지노,2002-11-05,12월,최성욱,http://www.paradise.co.kr,서울특별시
033540,KOSDAQ,파라텍,특수 목적용 기계 제조업,소방기기,1997-12-26,12월,정광원,http://www.paratech.co.kr,충청남도
043200,KOSDAQ,파루,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","온습도 조절기(에어쿨), 무인방제기(야호)",2000-07-19,12월,강문식,http://www.paru.co.kr,전라남도
214450,KOSDAQ,파마리서치,의료용품 및 기타 의약 관련제품 제조업,재생의약품,2015-07-24,12월,각자대표이사 강기석 각자대표이사 김신규,http://pharmaresearch.co.kr,강원도
217950,KONEX,파마리서치바이오,의약품 제조업,"메디컬 에스테틱, 생물학적 제재",2015-11-05,12월,"백승걸, 원치엽 (각자대표)",http://www.pr-bio.co.kr,강원도
208340,KOSDAQ,파멥신,의약품 제조업,항체치료제,2018-11-21,12월,유진산,http://www.pharmabcine.com/,대전광역시
005690,KOSPI,파미셀,기초 의약물질 및 생물학적 제제 제조업,"줄기세포치료제,화장품",1988-05-20,12월,김현수,http://www.pharmicell.com,서울특별시
177830,KOSDAQ,파버나인,전자부품 제조업,"알루미늄 소재 TV 외관재(프레임, 스탠드)",2014-08-04,12월,이제훈,http://www.pavonine.net,인천광역시
037070,KOSDAQ,파세코,가정용 기기 제조업,"창문형에어컨,석유스토브",2000-01-04,12월,유일한,http://www.paseco.co.kr,경기도
150900,KOSDAQ,파수,소프트웨어 개발 및 공급업,기업용 문서보안 솔루션,2013-10-18,12월,조규곤,http://www.fasoo.com,서울특별시
152870,KOSPI,파워 200,,,,,,,
192720,KOSPI,파워 고배당저변동성,,,,,,,
140950,KOSPI,파워 코스피100,,,,,,,
037030,KOSDAQ,파워넷,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",전력변환장치,2018-06-07,12월,"김상우, 이돈주(각자대표)",http://www.gopowernet.com,서울특별시
047310,KOSDAQ,파워로직스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","2차전지 보호회로 및 배터리팩, 카메라모듈",2003-07-25,12월,장동훈,http://www.powerlogics.co.kr,충청북도
266870,KONEX,파워풀엑스,생활용품 도매업,플렉스파워 리커버리크림,2017-04-24,12월,박인철,http://www.flexpower.co.kr,서울특별시
368770,KOSDAQ,파이버프로,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",광섬유 관성센서 및 관성 측정장치,2021-01-21,12월,고연완,http://www.fiberpro.com,대전광역시
170790,KOSDAQ,파이오링크,통신 및 방송 장비 제조업,"ADC(서버부하 분산장치), 보안스위치, 웹방화벽",2013-08-01,12월,조영철,http://www.piolink.com,서울특별시
049120,KOSDAQ,파인디앤씨,전자부품 제조업,"CHASSIS , 금형",2001-07-26,12월,"홍성천,김종찬(각자대표)",http://www.finednc.co.kr,충청남도
038950,KOSDAQ,파인디지털,통신 및 방송 장비 제조업,"원격 RF 감시장치, 디지털 광 중계기, 노드분배기",2000-05-04,12월,김용훈,http://www.finedigital.com,경기도
106240,KOSDAQ,파인테크닉스,통신 및 방송 장비 제조업,"휴대폰부품, 소형LCD부품, LED조명기기",2009-03-16,12월,김근우,http://www.finetechnix.com,경기도
131760,KOSDAQ,파인텍,특수 목적용 기계 제조업,OLED 제조장비,2015-08-17,12월,강원일,,서울특별시
065690,KOSDAQ,파커스,반도체 제조업,"프린터 부품, LED 조명기기,및 헬스케어 제품 제조업체",2002-07-16,12월,박창식,http://www.xleds.co.kr,충청남도
140860,KOSDAQ,파크시스템스,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",연구용 및 산업용 원자현미경,2015-12-17,12월,박상일,http://www.parkafm.co.kr,경기도
091700,KOSDAQ,파트론,전자부품 제조업,"카메라모듈, 안테나, 센서류 등",2006-12-13,12월,"김종구, 김종태",http://www.partron.co.kr,경기도
202960,KONEX,판도라티비,소프트웨어 개발 및 공급업,"판도라TV, KM 플레이어",2014-08-11,12월,김경익,http://www.pandora.tv,경기도
032800,KOSDAQ,판타지오,창작 및 예술관련 서비스업,교육서비스,1997-06-26,06월,"박종진, 신영진",http://fantagio.kr,서울특별시
318010,KOSDAQ,팜스빌,기타 식품 제조업,다이어트 제품 및 건강기능 관련 제품,2019-10-22,12월,이병욱,http://www.pharmsville.com,서울특별시
036580,KOSPI,팜스코,"곡물가공품, 전분 및 전분제품 제조업","배합사료 제조,도매",1999-10-25,12월,"정 학 상, 김 홍 국",http://www.farmsco.com,경기도
027710,KOSDAQ,팜스토리,동물용 사료 및 조제식품 제조업,사료,1996-07-06,12월,"편명식, 배수한(각자대표)",http://www.dodrambnf.co.kr,서울특별시
004720,KOSPI,팜젠사이언스,의약품 제조업,의약품 외,1990-06-15,12월,김혜연 박희덕(각자),http://www.pharmgenscience.com,경기도
225590,KOSDAQ,패션플랫폼,봉제의복 제조업,여성복,2015-10-05,12월,박원희,http://fashion-platform.co.kr,서울특별시
054300,KOSDAQ,팬스타엔터프라이즈,일반 목적용 기계 제조업,자동차 정비용 리프트,2002-01-10,12월,"김현겸, 최영학 각자대표",http://www.heshbon.com,부산광역시
0543021A,KOSDAQ,팬스타엔터프라이즈 22WR,,,,,,,
068050,KOSDAQ,팬엔터테인먼트,"영화, 비디오물, 방송프로그램 제작 및 배급업","방송영상물,음반",2006-07-07,12월,박영석,http://www.thepan.co.kr,서울특별시
028670,KOSPI,팬오션,해상 운송업,"해상화물운송(외항,운수보관)",2007-09-21,12월,"김홍국, 안중호(각자 대표이사)",http://www.panocean.com,서울특별시
222110,KOSDAQ,팬젠,의약품 제조업,"바이오시밀러 의약품 개발, 바이오의약품 개발 기술이전 서비스 등",2016-03-11,12월,"김영부, 윤재승",http://www.pangen.com,경기도
010820,KOSPI,퍼스텍,무기 및 총포탄 제조업,"방위산업제품,프린터,불소화합물,자동차용 매트 제조/얼굴인식시스템 개발",1989-05-10,12월,손경석,http://www.firsteccom.co.kr,경상남도
016800,KOSPI,퍼시스,가구 제조업,"사무용 가구,의자,책상,캐비넷 제조",1996-12-24,12월,"배상돈,박광호",http://www.fursys.co.kr,서울특별시
263750,KOSDAQ,펄어비스,소프트웨어 개발 및 공급업,온라인게임 개발 서비스(검은사막),2017-09-14,12월,허진영,http://www.pearlabyss.com,경기도
251970,KOSDAQ,펌텍코리아,플라스틱제품 제조업,화장품 용기,2019-07-04,12월,"이재신, 이도훈",http://www.pum-tech.co.kr,인천광역시
001020,KOSPI,페이퍼코리아,"펄프, 종이 및 판지 제조업","제지(신문용지,중질지),합판 제조,건설,석유류 판매",1976-06-26,12월,권육상,http://www.papercorea.co.kr,전라북도
327610,KONEX,펨토바이오메드,자연과학 및 공학 연구개발업,CellShot 플랫폼 / CellShot 기반 항암백신치료 제품군 / CellShot 기반 자가면역질환치료 제품군 / CellShot 기반 바이오의약품 생산세포주 제품군,2019-07-10,12월,이상현,http://www.femtobiomed.com,경기도
087010,KOSDAQ,펩트론,기초 의약물질 및 생물학적 제제 제조업,약효지속성 의약품 및 펩타이드 소재,2015-07-22,12월,최호일,http://www.peptron.co.kr,대전광역시
090080,KOSPI,평화산업,자동차 신품 부품 제조업,"자동차부품(방진고무,방류고무(COVER류,CUP류),호스류),장비시설용 부품 제조,판매",2006-06-02,12월,"김종석, 황순용",http://www.ph.co.kr,대구광역시
010770,KOSPI,평화홀딩스,자동차 신품 부품 제조업,지주회사,1986-03-31,12월,"김종석, 황순용",http://www.phhc.co.kr,대구광역시
119500,KOSDAQ,포메탈,기타 금속 가공제품 제조업,"자동차,풍력,방위산업,산업기계,농기계등의 단조부품",2010-09-17,12월,오호석,http://www.formetal.co.kr,충청남도
389140,KOSDAQ,포바이포,"영화, 비디오물, 방송프로그램 제작 및 배급업",광고영화 및 비디오물 제작업,2022-04-28,12월,윤준호,http://4by4inc.com,서울특별시
022100,KOSDAQ,포스코 ICT,"건축기술, 엔지니어링 및 관련 기술 서비스업","SI(System Integration), DVR(Digital Video Recorder)",2000-11-28,12월,정덕균,http://www.poscoict.co.kr,경상북도
058430,KOSPI,포스코스틸리온,1차 철강 제조업,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매",2002-08-16,12월,윤양수,http://www.poscocnc.com,경상북도
009520,KOSDAQ,포스코엠텍,1차 철강 제조업,철강포장용역 및 Al탈산제 생산,1997-11-10,12월,이희근,http://www.poscomtech.com,경상북도
047050,KOSPI,포스코인터내셔널,상품 중개업,"무역(철강,화학,자동차부품),수출주선,대행,알선,가공원단,폴리우레탄,자동차시트 제조",2001-03-23,12월,대표이사 사장 주시보,http://www.poscointl.com,서울특별시
003670,KOSPI,포스코케미칼,"내화, 비내화 요업제품 제조업","내화물, 생석회, 음극재 및 양극재",2019-05-29,12월,민경준,http://www.poscochemical.com/,경상북도
189690,KOSDAQ,포시에스,소프트웨어 개발 및 공급업,기업용 리포팅 소프트웨어 솔루션(OZ-Report 등),2015-02-11,06월,"박미경, 이희상",http://www.forcs.com,서울특별시
318020,KOSDAQ,포인트모바일,컴퓨터 및 주변장치 제조업,산업용 PDA,2020-12-03,12월,강삼권,http://pointmobile.com,서울특별시
256630,KOSDAQ,포인트엔지니어링,기타 금속 가공제품 제조업,디스플레이 및 반도체 장비 부품,2017-05-02,12월,안범모,http://www.pointeng.co.kr,충청남도
331380,KOSDAQ,포커스에이치엔에스,영상 및 음향기기 제조업,영상저장장치 및 카메라,2019-10-02,12월,김대중,http://www.focushns.com,경기도
234100,KOSDAQ,폴라리스세원,자동차 신품 부품 제조업,자동차 공조장치 부품,2017-10-20,12월,조현우,http://www.polaris-sewon.com,경기도
041020,KOSDAQ,폴라리스오피스,소프트웨어 개발 및 공급업,시스템 소프트웨어,2005-10-28,12월,지준경,http://www.polarisofficecorp.com,서울특별시
114630,KOSDAQ,폴라리스우노,화학섬유 제조업,"PVC가발사, 난연고열사",2010-01-15,12월,최용성,http://www.unon.co.kr,전라북도
290720,KOSDAQ,푸드나무,무점포 소매업,,2018-10-04,12월,김영문,http://www.foodnamoo.com,서울특별시
005670,KOSDAQ,푸드웰,"과실, 채소 가공 및 저장 처리업","깐밤, 통조림류, 딸기시럽류, 음료제품 등",1993-12-07,12월,"성기준, 성민겸",http://www.foodwell.com,대구광역시
094940,KOSDAQ,푸른기술,컴퓨터 및 주변장치 제조업,"금융자동화기기모듈,역무자동화기기모듈,특수단말시스템",2007-09-14,12월,함현철,http://www.puloon.co.kr,서울특별시
007330,KOSDAQ,푸른저축은행,은행 및 저축기관,대출이자,1993-12-07,12월,송명구 (단독대표),http://www.prsb.co.kr,서울특별시
017810,KOSPI,풀무원,기타 식품 제조업,"두부류,생면류,나물류,냉동류,조미류,김치류,묵류,녹즙,과채음료,건강보조식품 판매,제조,생식품 수출",1995-10-05,12월,이효율,http://www.pulmuone.co.kr,충청북도
093380,KOSDAQ,풍강,기타 금속 가공제품 제조업,자동차용너트류,2007-06-01,08월,김진용,http://www.pungkang.co.kr,경기도
023900,KOSDAQ,풍국주정,알코올음료 제조업,발효주정,1994-11-23,12월,"이한용, 김규호(각자 대표이사)",http://www.pungguk.com,대구광역시
103140,KOSPI,풍산,1차 비철금속 제조업,,2008-07-30,12월,"류진, 박우동",http://www.poongsan.co.kr,경기도
005810,KOSPI,풍산홀딩스,기타 금융업,"동판제,대,관,봉,선,소전,동파이프 제조,도매,무역",1988-07-28,12월,"류진, 박우동",http://www.poongsan.co.kr,인천광역시
371950,KOSDAQ,풍원정밀,전자부품 제조업,OLED 증착용 Metal Mask,2022-02-28,12월,유명훈,http://poongwon.com,경기도
370090,KOSDAQ,퓨런티어,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","전장카메라모듈장비, 모바일카메라모듈장비, PC및 광원",2022-02-23,12월,배상신,http://www.furonteer.com,경기도
341170,KONEX,퓨쳐메디신,자연과학 및 공학 연구개발업,뉴클레오사이드 유도체 기반 합성의약품,2022-07-27,12월,정낙신/정완석,http://www.futuremedicine.co.kr/,경기도
220100,KOSDAQ,퓨쳐켐,의약품 제조업,"PET 방사성의약품, 자동합성장치, 합성시약 및 전구체",2016-12-01,12월,지대윤,,서울특별시
2201001C,KOSDAQ,퓨쳐켐 21R,,,,,,,
035200,KOSDAQ,프럼파스트,플라스틱제품 제조업,주택건설용 플라스틱 배관,2002-01-15,12월,원재희,http://www.plumbfast.co.kr,대전광역시
334970,KOSDAQ,프레스티지바이오로직스,의약품 제조업,바이오시밀러 제조,2021-03-11,12월,현덕훈,http://www.prestigebiologics.com,충청북도
950210,KOSPI,프레스티지바이오파마,자연과학 및 공학 연구개발업,바이오시밀러 및 항체의약품 신약,2021-02-05,06월,박소연,http://www.prestigebiopharma.com,싱가포르
203690,KOSDAQ,프로스테믹스,"펄프, 종이 및 판지 제조업",화장품,2014-09-30,12월,"이재우, 최병진(각자대표이사)",http://www.prostemics.com,서울특별시
321260,KOSDAQ,프로이천,반도체 제조업,합병,2019-05-31,12월,임이빈,,경기도
303360,KONEX,프로테옴텍,의료용품 및 기타 의약 관련제품 제조업,"알러지진단키트, 임신진단테스트기, 면역진단키트",2018-12-19,12월,임국진,http://www.proteometech.com/,서울특별시
053610,KOSDAQ,프로텍,특수 목적용 기계 제조업,"Dispenser, Tray Feeder, 공압실린더",2001-08-17,12월,최승환,http://www.protec21.co.kr,경기도
377220,KOSDAQ,프롬바이오,기타 식품 제조업,개별인정형 건강기능식품,2021-09-28,12월,심태진,http://frombio-company.co.kr,경기도
335810,KOSDAQ,프리시젼바이오,의료용 기기 제조업,체외진단 기기 및 시약,2020-12-22,12월,김한신,http://precision-bio.com/,대전광역시
053160,KOSDAQ,프리엠스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건설장비용 전장품,제어기",2001-10-30,12월,박흥식,http://www.freems.co.kr,경기도
041590,KOSDAQ,플래스크,실내건축 및 건축마무리 공사업,"실내건축, 에너지저장시스템",2002-11-01,12월,"이병재, 윤수아 (각자대표)",http://www.gemvaxzio.com,서울특별시
367000,KOSDAQ,플래티어,소프트웨어 개발 및 공급업,E-Commerce Platform 구축,2021-08-12,12월,이상훈,http://www.plateer.com/,서울특별시
075130,KOSDAQ,플랜티넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",유해사이트차단서비스,2005-06-10,12월,김태주 (단독 대표이사),http://www.plantynet.com,경기도
222670,KONEX,플럼라인생명과학,자연과학 및 공학 연구개발업,"강아지암치료제,돼지DNA테라피",2015-07-28,12월,김앤토니경태,http://www.plsdna.com,서울특별시
009810,KOSPI,플레이그램,기타 전문 도매업,유연성 산업용 포장재(FIBC) 제조 판매,1988-08-31,12월,김재욱,http://nk-ms.com,서울특별시
237820,KOSDAQ,플레이디,광고업,온라인 광고 대행,2020-03-12,12월,이준용,http://www.playd.com,경기도
023770,KOSDAQ,플레이위드,소프트웨어 개발 및 공급업,게임소프트웨어,1994-11-07,12월,김학준,http://www.playwith.co.kr,경기도
300080,KOSDAQ,플리토,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",언어 데이터 구축 및 판매,2019-07-17,12월,이정수,http://www.flitto.com,서울특별시
150440,KONEX,피노텍,소프트웨어 개발 및 공급업,"인터넷전자등기시스템, 비대면금융거래플랫폼, 로보카운슬링 솔루션, 비대면실명확인 솔루션, 대출간편이동서비스(싸니자로)",2014-12-05,12월,김우섭,http://www.finotek.co.kr,서울특별시
032580,KOSDAQ,피델릭스,반도체 제조업,PSRAM 및 LPSDRAM,1997-04-22,12월,"안승한, 셰잉샤(Xie Yingxia)",http://www.fidelix.co.kr,경기도
051380,KOSDAQ,피씨디렉트,기계장비 및 관련 물품 도매업,"스토리지(HDD), 프로세서(CPU), Memory, Monitor등",2002-02-15,12월,서대식,http://www.pcdirect.co.kr,서울특별시
241820,KOSDAQ,피씨엘,의료용품 및 기타 의약 관련제품 제조업,"다중 체외진단 제품, 플랫폼서비스",2017-02-23,12월,김소연,http://www.pclchip.com,서울특별시
237750,KOSDAQ,피앤씨테크,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",배전자동화단말장치,2016-07-04,12월,윤남선,http://www.pnctech.co.kr,경기도
024850,KOSDAQ,피에스엠씨,전자부품 제조업,리드프레임,2001-01-18,03월,강대균,http://www.psmc.co.kr,경기도
319660,KOSDAQ,피에스케이,특수 목적용 기계 제조업,"드라이스트립, 드라이클리닝",2019-05-10,12월,이경일,http://www.pskinc.com,경기도
031980,KOSDAQ,피에스케이홀딩스,특수 목적용 기계 제조업,"Descum, Reflow",1997-01-07,12월,박경수,http://www.pskholding.com,경기도
002230,KOSDAQ,피에스텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",자동차부품,1991-01-04,12월,황재용,http://www.pstec.co.kr,서울특별시
057880,KOSDAQ,피에이치씨,"섬유, 의복, 신발 및 가죽제품 소매업",의료기기,2003-12-29,12월,최인환,http://www.philosyshealthcare.co.kr,경기도
043370,KOSDAQ,피에이치에이,자동차 신품 부품 제조업,"자동차용 도어랫치, 도어힌지",2001-12-13,12월,허승현,http://www.phauto.co.kr,대구광역시
242350,KONEX,피엔아이컴퍼니,"영화, 비디오물, 방송프로그램 제작 및 배급업","3D 애니메이션, 3D VR 시뮬레이터 및 콘텐츠",2016-12-22,12월,신재중,http://www.pnicompany.com,제주특별자치도
239890,KOSDAQ,피엔에이치테크,기초 화학물질 제조업,OLED 소재,2021-02-16,12월,현서용,http://www.phtech.co.kr,경기도
347740,KOSDAQ,피엔케이피부임상연구센타,"그외 기타 전문, 과학 및 기술 서비스업",피부인체적용시험,2020-09-09,12월,"박진오, 이해광(각자대표)",http://www.pnkskin.com,서울특별시
137400,KOSDAQ,피엔티,특수 목적용 기계 제조업,2차전지 및 전자소재용 Roll-to-Roll 장비,2012-07-06,12월,김준섭,http://www.epnt.co.kr,경상북도
128660,KOSDAQ,피제이메탈,1차 비철금속 제조업,"탈산제, 조재제",2010-12-13,12월,원경연,,서울특별시
006140,KOSDAQ,피제이전자,의료용 기기 제조업,EMS Business(의료용기기제조외),1993-12-07,12월,이응구,http://www.pjems.co.kr,경기도
376180,KOSDAQ,피코그램,그외 기타 제품 제조업,"정수기, 정수기 필터",2021-11-03,12월,최석림,http://www.picogram.com,인천광역시
304840,KOSDAQ,피플바이오,의료용품 및 기타 의약 관련제품 제조업,올리고머화 베타-아밀로이드 검사제품(알츠하이머병 진단),2020-10-19,12월,강성민,http://www.peoplebio.net/kr/index.php,경기도
062970,KOSDAQ,피피아이,통신 및 방송 장비 제조업,"데이터센터용 AWG, 통신용 AWG, 스플리터, 계측기 등",2019-12-26,12월,김진봉,http://www.ppitek.com,광주광역시
087600,KOSDAQ,픽셀플러스,전자부품 제조업,CMOS 이미지센서 및 칩셋,2015-06-12,12월,이서규,http://www.pixelplus.com,경기도
161580,KOSDAQ,필옵틱스,특수 목적용 기계 제조업,디스플레이 및 반도체 제조공정용 제작,2017-06-01,12월,한기수,http://www.philoptics.com/,경기도
347770,KOSDAQ,핌스,전자부품 제조업,OLED Metal Mask,2020-09-18,12월,김민용,http://pimskorea.com,인천광역시
163730,KOSDAQ,핑거,소프트웨어 개발 및 공급업,"스마트 금융 플랫폼, 핀테크 금융 솔루션",2021-01-29,12월,박민수,http://www.finger.co.kr,서울특별시
700003,KOSPI,하나 KRX BBIG K-뉴딜 ETN,,,,,,,
700002,KOSPI,하나 KRX300 ETN,,,,,,,
700015,KOSPI,하나 S&P 레버리지 WTI원유 선물 ETN,,,,,,,
700016,KOSPI,하나 S&P 인버스 2X WTI원유 선물 ETN,,,,,,,
700004,KOSPI,하나 레버리지 KRX BBIG K-뉴딜 ETN,,,,,,,
700009,KOSPI,하나 레버리지 구리 선물 ETN(H),,,,,,,
700011,KOSPI,하나 레버리지 옥수수 선물 ETN(H),,,,,,,
700013,KOSPI,하나 레버리지 콩 선물 ETN(H),,,,,,,
700010,KOSPI,하나 인버스 2X 구리 선물 ETN(H),,,,,,,
700012,KOSPI,하나 인버스 2X 옥수수 선물 ETN(H),,,,,,,
700014,KOSPI,하나 인버스 2X 콩 선물 ETN(H),,,,,,,
700008,KOSPI,하나 인버스 코스닥150 선물 ETN,,,,,,,
700007,KOSPI,하나 코스닥150 선물 ETN,,,,,,,
700001,KOSPI,하나 코스피 변동성추세 추종 양매도 ETN,,,,,,,
341160,KOSDAQ,하나금융15호스팩,금융 지원 서비스업,기업인수합병,2020-01-30,12월,김철우,,서울특별시
343510,KOSDAQ,하나금융16호스팩,금융 지원 서비스업,기업인수합병,2020-07-23,12월,한규정,,서울특별시
388220,KOSDAQ,하나금융19호스팩,금융 지원 서비스업,기업인수목적,2021-10-07,12월,홍지헌,,서울특별시
400560,KOSDAQ,하나금융20호스팩,금융 지원 서비스업,금융지원 서비스업,2021-12-27,12월,박태한,,서울특별시
406760,KOSDAQ,하나금융21호스팩,금융 지원 서비스업,기업인수합병,2022-02-25,12월,이병찬,,서울특별시
418170,KOSDAQ,하나금융22호스팩,금융 지원 서비스업,기업인수합병,2022-05-26,12월,전재천,,서울특별시
427950,KOSDAQ,하나금융23호스팩,금융 지원 서비스업,기업인수합병,2022-09-15,12월,박기일,,서울특별시
086790,KOSPI,하나금융지주,기타 금융업,기타 금융,2005-12-12,12월,함영주,http://www.hanafn.com,서울특별시
299030,KOSDAQ,하나기술,특수 목적용 기계 제조업,이차전지 양산 자동화 설비 제조,2020-11-25,12월,오태봉,http://www.hn-tech.co.kr,경기도
74201773,KOSPI,하나대체나사부동산1호,,,,,,,
7420177B,KOSPI,하나대체미국LA부동산1호 A,,,,,,,
7420277B,KOSPI,하나대체미국LA부동산1호 F,,,,,,,
74201BAA,KOSPI,하나대체미국부동산1호 A,,,,,,,
74202BAA,KOSPI,하나대체미국부동산1호 C-I,,,,,,,
74202B98,KOSPI,하나대체일본부동산1호 A,,,,,,,
74204B98,KOSPI,하나대체일본부동산1호 C-I,,,,,,,
74203B98,KOSPI,하나대체일본부동산1호 C-W,,,,,,,
74201B98,KOSPI,하나대체일본부동산1호 P,,,,,,,
